比赛日期,比赛,比赛场次,比赛小场,对阵双方,胜方,战队,队员,位置,所选英雄,击杀,死亡,助攻,击杀小兵数量,击杀中立生物量,在我方野区击杀中立生物,在敌方野区击杀中立生物,获取金钱数,插眼数,拆眼数,购买真眼数,参与推塔数,游戏结束时等级,死亡时长,输出伤害总量,对英雄造成伤害,对英雄造成物理伤害,对英雄造成魔法伤害,承受英雄伤害,承受英雄物理伤害,承受英雄魔法伤害,双杀次数,三杀次数,四杀次数,五杀次数,装备1,装备2,装备3,装备4,装备5,装备6,饰品
2017.03.05	,2017职业联赛	,第四周	,第二场	,GT vs LGD	,LGD	,LGD	,LGDPyl	,SUPPORT	,仙灵女巫-璐璐	,0	,1	,9	,22	,0	,0	,0	,9348	,57	,20	,19	,1	,14	,22	,13900	,3191	,1375	,1816	,9895	,5676	,4219	,0	,0	,0	,0	,疾行之靴	,守望之眼	,禁忌雕像	,钢铁烈阳之匣	,（空）	,红水晶	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,GT vs LGD	,LGD	,LGD	,LGDEimy	,JUNGLE	,法外狂徒-格雷福斯	,1	,2	,11	,183	,148	,72	,76	,12978	,24	,11	,5	,0	,16	,81	,198195	,8761	,6975	,1615	,16036	,8531	,6834	,0	,0	,0	,0	,幽梦之灵	,附魔：战士	,（空）	,水银之靴	,海克斯饮魔刀	,黑色切割者	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,GT vs LGD	,LGD	,LGD	,LGDFunny	,TOP	,荒漠屠夫-雷克顿	,8	,2	,2	,344	,34	,12	,22	,16473	,8	,16	,3	,4	,17	,76	,216518	,11615	,9566	,2049	,28866	,17078	,10864	,2	,0	,0	,0	,巨型九头蛇	,水银饰带	,兰顿之兆	,守护天使	,黑色切割者	,忍者足具	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,GT vs LGD	,LGD	,GT	,GTGimgoon	,TOP	,青钢影-卡蜜尔	,1	,4	,4	,279	,8	,3	,5	,11731	,18	,4	,4	,0	,16	,109	,164694	,11622	,9514	,493	,22372	,17462	,4713	,0	,0	,0	,0	,守护天使	,巨型九头蛇	,（空）	,（空）	,三相之力	,忍者足具	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第二场	,GT vs LGD	,LGD	,GT	,GTRepublic	,MID	,符文法师-瑞兹	,2	,3	,3	,325	,6	,6	,0	,13291	,13	,2	,4	,1	,17	,81	,245785	,16556	,738	,15678	,13426	,8159	,4991	,1	,0	,0	,0	,时光之杖	,中娅沙漏	,炽天使之拥	,明朗之靴	,虚空之杖	,增幅典籍	,远见改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,GT vs LGD	,LGD	,GT	,GTSavoki	,SUPPORT	,虚空先知-玛尔扎哈	,0	,2	,7	,30	,0	,0	,0	,7924	,57	,17	,13	,0	,12	,47	,17212	,7675	,1778	,5896	,8726	,6093	,2517	,0	,0	,0	,0	,洞察之石	,控制守卫	,窃法之刃	,幽魂斗篷	,瑞莱的冰晶节杖	,疾行之靴	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,GT vs LGD	,LGD	,GT	,GTXiaoyu	,JUNGLE	,蜘蛛女皇-伊莉丝	,6	,3	,2	,122	,98	,63	,35	,10218	,32	,17	,9	,0	,14	,70	,110679	,11994	,721	,11107	,18198	,13355	,4614	,0	,0	,0	,0	,附魔：符能回声	,爆裂魔杖	,增幅典籍	,兰德里的折磨	,红水晶	,疾行之靴	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,GT vs LGD	,LGD	,GT	,GTWest	,ADC	,戏命师-烬	,1	,4	,5	,287	,17	,17	,0	,11736	,14	,4	,2	,0	,15	,100	,189364	,15179	,12456	,2723	,14744	,12631	,2113	,0	,0	,0	,0	,夜之锋刃	,幽梦之灵	,狂热	,轻灵之靴	,凡性的提醒	,（空）	,远见改造	
2017.03.05	,2017职业联赛	,第四周	,第三场	,GT vs LGD	,GT	,LGD	,LGDGodV	,MID	,影流之主-劫	,3	,8	,6	,279	,9	,5	,4	,13431	,23	,4	,6	,0	,17	,279	,186363	,13624	,11915	,1307	,22530	,10597	,11749	,0	,0	,0	,0	,黑色切割者	,轻灵之靴	,幽梦之灵	,夜之锋刃	,最后的轻语	,水银饰带	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第三场	,GT vs LGD	,GT	,LGD	,LGDImp	,ADC	,惩戒之箭-韦鲁斯	,6	,4	,4	,341	,9	,3	,6	,15948	,15	,3	,3	,2	,17	,125	,234282	,24326	,22284	,1798	,16574	,6736	,9812	,1	,0	,0	,0	,幽梦之灵	,夜之锋刃	,明朗之靴	,魔切	,多米尼克领主的致意	,海克斯饮魔刀	,远见改造	
2017.03.05	,2017职业联赛	,第四周	,第三场	,GT vs LGD	,GT	,LGD	,LGDPyl	,SUPPORT	,荆棘之兴-婕拉	,1	,5	,9	,43	,0	,0	,0	,10386	,60	,25	,17	,0	,14	,138	,38731	,13709	,703	,12782	,19177	,9197	,9930	,0	,0	,0	,0	,疾行之靴	,救赎	,守望之眼	,兰德里的折磨	,（空）	,（空）	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第三场	,GT vs LGD	,GT	,LGD	,LGDEimy	,JUNGLE	,法外狂徒-格雷福斯	,2	,3	,3	,235	,135	,97	,38	,13012	,42	,22	,13	,0	,16	,92	,211229	,7923	,6529	,1351	,23681	,12732	,10948	,0	,0	,0	,0	,玛莫提乌斯之噬	,附魔：战士	,考尔菲德的战锤	,忍者足具	,锯齿短匕	,多米尼克领主的致意	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第三场	,GT vs LGD	,GT	,LGD	,LGDFunny	,TOP	,扭曲树精-茂凯	,1	,4	,5	,311	,17	,7	,10	,13279	,23	,11	,7	,0	,17	,149	,187771	,9324	,912	,8412	,28500	,12188	,16252	,0	,0	,0	,0	,守护天使	,兰顿之兆	,水银之靴	,冰脉护手	,（空）	,振奋盔甲	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第三场	,GT vs LGD	,GT	,GT	,GTGimgoon	,TOP	,机械公敌-兰博	,12	,1	,8	,333	,5	,3	,2	,18596	,25	,4	,5	,2	,18	,48	,224907	,30482	,1044	,29387	,17889	,12010	,5510	,3	,0	,0	,0	,兰德里的折磨	,虚空之杖	,中娅沙漏	,灭世者的死亡之帽	,守护天使	,忍者足具	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第三场	,GT vs LGD	,GT	,GT	,GTRepublic	,MID	,发条魔灵-奥莉安娜	,5	,1	,11	,330	,19	,18	,1	,17199	,18	,8	,3	,4	,18	,20	,229282	,17491	,842	,16648	,12148	,6615	,5242	,0	,0	,0	,0	,幽魂面具	,莫雷洛秘典	,中娅沙漏	,法师之靴	,虚空之杖	,瑞莱的冰晶节杖	,远见改造	
2017.03.05	,2017职业联赛	,第四周	,第三场	,GT vs LGD	,GT	,GT	,GTSavoki	,SUPPORT	,虚空先知-玛尔扎哈	,2	,4	,9	,47	,0	,0	,0	,11222	,58	,26	,17	,0	,14	,137	,22566	,7491	,2099	,5392	,17181	,11280	,5901	,0	,0	,0	,0	,守望之眼	,探索者的护臂	,控制守卫	,女妖面纱	,瑞莱的冰晶节杖	,疾行之靴	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第三场	,GT vs LGD	,GT	,GT	,GTXiaoyu	,JUNGLE	,虚空掠夺者-卡兹克	,3	,3	,6	,177	,98	,64	,34	,13577	,32	,13	,7	,1	,17	,85	,175321	,11725	,10043	,1534	,30472	,23089	,7287	,0	,0	,0	,0	,附魔：战士	,夜之锋刃	,亡者的板甲	,忍者足具	,守护天使	,锁子甲	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第三场	,GT vs LGD	,GT	,GT	,GTWest	,ADC	,戏命师-烬	,2	,4	,8	,266	,17	,16	,1	,14386	,13	,5	,1	,3	,16	,80	,220972	,17935	,14597	,3218	,14948	,10178	,4612	,0	,0	,0	,0	,幽梦之灵	,凡性的提醒	,夜之锋刃	,忍者足具	,疾射火炮	,（空）	,远见改造	
比赛日期,比赛,比赛场次,比赛小场,对阵双方,胜方,战队,队员,位置,所选英雄,击杀,死亡,助攻,击杀小兵数量,击杀中立生物量,在我方野区击杀中立生物,在敌方野区击杀中立生物,获取金钱数,插眼数,拆眼数,购买真眼数,参与推塔数,游戏结束时等级,死亡时长,输出伤害总量,对英雄造成伤害,对英雄造成物理伤害,对英雄造成魔法伤害,承受英雄伤害,承受英雄物理伤害,承受英雄魔法伤害,双杀次数,三杀次数,四杀次数,五杀次数,装备1,装备2,装备3,装备4,装备5,装备6,饰品
2017.03.05	,2017职业联赛	,第四周	,第一场	,EDG vs RNG	,RNG	,EDG	,EDGMeiko	,SUPPORT	,唤潮鲛姬-娜美	,0	,2	,3	,21	,0	,0	,0	,7644	,50	,17	,13	,0	,12	,35	,14165	,4837	,988	,3242	,10515	,5851	,4507	,0	,0	,0	,0	,守望之眼	,救赎	,控制守卫	,疾行之靴	,军团圣盾	,（空）	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第一场	,EDG vs RNG	,RNG	,EDG	,EDGScout	,MID	,时间刺客-艾克	,2	,3	,1	,332	,23	,4	,19	,13042	,18	,5	,2	,1	,17	,69	,210891	,9372	,1809	,7563	,18453	,9743	,8435	,0	,0	,0	,0	,中娅沙漏	,海克斯科技原型腰带-01	,负极斗篷	,巫妖之祸	,爆裂魔杖	,水银之靴	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第一场	,EDG vs RNG	,RNG	,EDG	,EDGMouse	,TOP	,青钢影-卡蜜尔	,1	,4	,0	,244	,0	,0	,0	,10684	,17	,1	,3	,1	,15	,164	,150363	,11655	,8017	,770	,22847	,11589	,10999	,0	,0	,0	,0	,巨型九头蛇	,（空）	,幽魂斗篷	,三相之力	,水银之靴	,多兰之刃	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第一场	,EDG vs RNG	,RNG	,EDG	,EDGFireloli	,JUNGLE	,酒桶-古拉加斯	,1	,2	,2	,142	,115	,68	,47	,9735	,32	,9	,5	,0	,14	,60	,128258	,5078	,509	,4492	,20679	,14025	,6390	,0	,0	,0	,0	,附魔：符能回声	,钢铁烈阳之匣	,冰脉护手	,水银之靴	,（空）	,红水晶	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第一场	,EDG vs RNG	,RNG	,EDG	,EDGZet	,ADC	,皮城女警-凯特琳	,1	,3	,2	,311	,20	,18	,2	,12365	,18	,7	,6	,2	,14	,129	,201520	,8256	,7073	,599	,10753	,6722	,3896	,0	,0	,0	,0	,吸血鬼节杖	,疾射火炮	,（空）	,无尽之刃	,狂战士胫甲	,卢安娜的飓风	,远见改造	
2017.03.05	,2017职业联赛	,第四周	,第一场	,EDG vs RNG	,RNG	,RNG	,RNGUzi	,ADC	,探险家-伊泽瑞尔	,5	,2	,3	,334	,20	,12	,8	,15730	,15	,12	,3	,3	,17	,51	,221153	,18061	,14182	,3127	,14081	,10367	,3416	,1	,0	,0	,0	,破败王者之刃	,多兰之刃	,明朗之靴	,魔切	,三相之力	,最后的轻语	,远见改造	
2017.03.05	,2017职业联赛	,第四周	,第一场	,EDG vs RNG	,RNG	,RNG	,RNGMlxg	,JUNGLE	,蜘蛛女皇-伊莉丝	,4	,1	,2	,146	,110	,54	,56	,12552	,29	,18	,9	,2	,15	,36	,174927	,7678	,652	,6997	,17193	,12886	,4010	,0	,0	,0	,0	,附魔：符能回声	,控制守卫	,水银之靴	,巨人腰带	,虚空之杖	,瑞莱的冰晶节杖	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第一场	,EDG vs RNG	,RNG	,RNG	,RNGXiaohu	,MID	,暗黑元首-辛德拉	,2	,1	,7	,300	,16	,13	,3	,13996	,20	,4	,7	,1	,17	,27	,202172	,13249	,1381	,11590	,9914	,3450	,6373	,0	,0	,0	,0	,瑞莱的冰晶节杖	,莫雷洛秘典	,无用大棒	,虚空之杖	,抗魔斗篷	,法师之靴	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第一场	,EDG vs RNG	,RNG	,RNG	,RNGLetme	,TOP	,暮光之眼-慎	,2	,0	,9	,334	,20	,4	,16	,14796	,14	,2	,2	,1	,18	,0	,202132	,12819	,6365	,6425	,19029	,13252	,2579	,1	,0	,0	,0	,提亚马特	,兰顿之兆	,（空）	,水银之靴	,振奋盔甲	,日炎斗篷	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第一场	,EDG vs RNG	,RNG	,RNG	,RNGMing	,SUPPORT	,天启者-卡尔玛	,1	,1	,8	,17	,0	,0	,0	,9617	,46	,12	,8	,0	,14	,22	,21125	,4608	,1065	,3542	,7817	,4269	,3295	,0	,0	,0	,0	,守望之眼	,救赎	,（空）	,抗魔斗篷	,明朗之靴	,军团圣盾	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,EDG vs RNG	,RNG	,EDG	,EDGMeiko	,SUPPORT	,虚空先知-玛尔扎哈	,1	,5	,6	,22	,1	,0	,1	,8597	,61	,18	,17	,0	,11	,92	,13807	,7348	,1651	,5220	,12871	,6109	,6588	,0	,0	,0	,0	,守望之眼	,救赎	,控制守卫	,疾行之靴	,军团圣盾	,抗魔斗篷	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,EDG vs RNG	,RNG	,EDG	,EDGScout	,MID	,英勇投弹手-库奇	,2	,3	,5	,288	,35	,21	,14	,13047	,14	,6	,1	,1	,16	,128	,197251	,18822	,2760	,16061	,15209	,9573	,5340	,0	,0	,0	,0	,无尽之刃	,（空）	,三相之力	,海克斯饮魔刀	,疾射火炮	,法师之靴	,远见改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,EDG vs RNG	,RNG	,EDG	,EDGMouse	,TOP	,青钢影-卡蜜尔	,6	,3	,1	,299	,6	,5	,1	,13884	,18	,4	,4	,1	,17	,120	,179353	,11248	,9429	,528	,26979	,14406	,11576	,2	,0	,0	,0	,巨型九头蛇	,振奋盔甲	,忍者足具	,三相之力	,多兰之刃	,锁子甲	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第二场	,EDG vs RNG	,RNG	,EDG	,EDGFireloli	,JUNGLE	,法外狂徒-格雷福斯	,2	,1	,5	,179	,110	,81	,29	,11116	,26	,15	,7	,0	,15	,48	,170998	,11454	,9421	,1853	,14837	,9710	,4839	,0	,0	,0	,0	,附魔：战士	,夜之锋刃	,幽梦之灵	,速度之靴	,十字镐	,长剑	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,EDG vs RNG	,RNG	,EDG	,EDGZet	,ADC	,寒冰射手-艾希	,1	,4	,2	,261	,15	,10	,5	,11618	,19	,6	,7	,1	,15	,71	,154171	,6973	,6039	,934	,9582	,5451	,4047	,0	,0	,0	,0	,夺萃之镰	,卢安娜的飓风	,控制守卫	,狂战士胫甲	,凡性的提醒	,十字镐	,远见改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,EDG vs RNG	,RNG	,RNG	,RNGUzi	,ADC	,麦林炮手-崔丝塔娜	,8	,3	,5	,296	,39	,27	,12	,15809	,16	,20	,3	,5	,15	,100	,186080	,13129	,11982	,937	,13048	,9054	,3826	,2	,0	,0	,0	,破败王者之刃	,水银弯刀	,狂战士胫甲	,黑色切割者	,疾射火炮	,锯齿短匕	,远见改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,EDG vs RNG	,RNG	,RNG	,RNGMlxg	,JUNGLE	,傲之追猎者-雷恩加尔	,1	,3	,10	,126	,91	,58	,33	,11017	,10	,9	,10	,1	,14	,98	,140956	,7902	,5753	,1446	,24002	,14704	,8844	,0	,0	,0	,0	,兰顿之兆	,控制守卫	,忍者足具	,幽魂斗篷	,附魔：战士	,锁子甲	,神谕改造	
2017.03.05	,2017职业联赛	,第四周	,第二场	,EDG vs RNG	,RNG	,RNG	,RNGXiaohu	,MID	,暗黑元首-辛德拉	,3	,3	,5	,301	,5	,4	,1	,13544	,22	,10	,6	,1	,17	,117	,191446	,14652	,582	,13661	,12888	,7077	,5810	,1	,0	,0	,0	,卢登的回声	,（空）	,水银饰带	,幽魂面具	,莫雷洛秘典	,法师之靴	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第二场	,EDG vs RNG	,RNG	,RNG	,RNGLetme	,TOP	,酒桶-古拉加斯	,2	,2	,6	,294	,33	,7	,26	,13073	,16	,7	,1	,0	,17	,68	,163279	,10799	,982	,9816	,21810	,16247	,4661	,1	,0	,0	,0	,冰霜之心	,亡者的板甲	,日炎斗篷	,忍者足具	,多兰之戒	,负极斗篷	,监视图腾（饰品）	
2017.03.05	,2017职业联赛	,第四周	,第二场	,EDG vs RNG	,RNG	,RNG	,RNGMing	,SUPPORT	,天启者-卡尔玛	,2	,2	,12	,14	,0	,0	,0	,9733	,58	,10	,12	,0	,13	,38	,16049	,4379	,868	,2994	,8483	,4405	,3654	,0	,0	,0	,0	,守望之眼	,救赎	,（空）	,军团圣盾	,明朗之靴	,抗魔斗篷	,神谕改造	
2017.03.09	,2017职业联赛	,第五周	,第一场	,VG vs OMG	,OMG	,OMG	,OMGXiyang	,TOP	,扭曲树精-茂凯	,2	,2	,8	,267	,9	,0	,9	,13874	,20	,2	,2	,0	,18	,64	,184706	,19076	,3269	,15807	,32661	,25327	,6470	,0	,0	,0	,0	,振奋盔甲	,守护天使	,日炎斗篷	,多兰之戒	,巨人腰带	,忍者足具	,监视图腾（饰品）	
2017.03.09	,2017职业联赛	,第五周	,第一场	,VG vs OMG	,OMG	,OMG	,OMGSmlz	,ADC	,战争女神-希维尔	,4	,1	,10	,363	,23	,11	,12	,17080	,10	,9	,3	,5	,18	,43	,292889	,22783	,22545	,0	,14488	,9198	,5098	,1	,1	,0	,0	,幻影之舞	,吸血鬼节杖	,狂战士胫甲	,无尽之刃	,夺萃之镰	,凡性的提醒	,远见改造	
2017.03.09	,2017职业联赛	,第五周	,第一场	,VG vs OMG	,OMG	,OMG	,OMGWorld6	,JUNGLE	,盲僧-李青	,4	,4	,13	,133	,106	,52	,54	,13099	,42	,9	,10	,1	,16	,161	,157789	,11376	,9563	,1812	,31270	,18509	,11950	,0	,0	,0	,0	,附魔：战士	,提亚马特	,兰顿之兆	,（空）	,忍者足具	,亡者的板甲	,监视图腾（饰品）	
2017.03.09	,2017职业联赛	,第五周	,第一场	,VG vs OMG	,OMG	,OMG	,OMGFive	,SUPPORT	,虚空先知-玛尔扎哈	,1	,2	,12	,24	,0	,0	,0	,11027	,63	,16	,20	,0	,14	,76	,21743	,11256	,1928	,9327	,13070	,7499	,5187	,0	,0	,0	,0	,守望之眼	,（空）	,爆裂魔杖	,幽魂面具	,瑞莱的冰晶节杖	,疾行之靴	,神谕改造	
2017.03.09	,2017职业联赛	,第五周	,第一场	,VG vs OMG	,OMG	,OMG	,OMGIcon	,MID	,暗黑元首-辛德拉	,10	,1	,2	,362	,52	,42	,10	,18338	,19	,6	,3	,2	,18	,48	,299634	,36843	,331	,35159	,13225	,5807	,7094	,1	,0	,0	,0	,探索者的护臂	,卢登的回声	,莫雷洛秘典	,虚空之杖	,灭世者的死亡之帽	,法师之靴	,远见改造	
2017.03.09	,2017职业联赛	,第五周	,第一场	,VG vs OMG	,OMG	,VG	,VGHetong	,SUPPORT	,仙灵女巫-璐璐	,0	,5	,6	,26	,0	,0	,0	,9318	,50	,21	,14	,0	,13	,130	,13236	,7427	,1583	,4553	,16102	,7766	,8184	,0	,0	,0	,0	,救赎	,守望之眼	,控制守卫	,炽热香炉	,（空）	,明朗之靴	,神谕改造	
2017.03.09	,2017职业联赛	,第五周	,第一场	,VG vs OMG	,OMG	,VG	,VGLoong	,TOP	,暴怒骑士-克烈	,6	,3	,1	,339	,32	,6	,26	,15371	,18	,2	,1	,2	,18	,96	,236665	,24769	,24326	,322	,47442	,26245	,20517	,2	,0	,0	,0	,巨型九头蛇	,水银之靴	,黑色切割者	,守护天使	,亡者的板甲	,紫雨林之拳	,监视图腾（饰品）	
2017.03.09	,2017职业联赛	,第五周	,第一场	,VG vs OMG	,OMG	,VG	,VGEasyhoon	,MID	,发条魔灵-奥莉安娜	,1	,4	,5	,325	,17	,14	,3	,13798	,21	,9	,7	,1	,17	,100	,219121	,20718	,501	,20142	,15525	,4312	,10954	,0	,0	,0	,0	,无用大棒	,卢登的回声	,莫雷洛秘典	,法师之靴	,虚空之杖	,爆裂魔杖	,监视图腾（饰品）	
2017.03.09	,2017职业联赛	,第五周	,第一场	,VG vs OMG	,OMG	,VG	,VGXuanXuanPi	,ADC	,探险家-伊泽瑞尔	,1	,4	,4	,305	,21	,20	,1	,13245	,15	,7	,2	,0	,16	,103	,201262	,18182	,11760	,5771	,17180	,9118	,7954	,0	,0	,0	,0	,最后的轻语	,破败王者之刃	,长剑	,魔切	,三相之力	,忍者足具	,远见改造	
2017.03.09	,2017职业联赛	,第五周	,第一场	,VG vs OMG	,OMG	,VG	,VGBengi	,JUNGLE	,法外狂徒-格雷福斯	,2	,5	,1	,165	,107	,68	,39	,12019	,36	,26	,13	,1	,14	,140	,146754	,10631	,8500	,1692	,28915	,10878	,17644	,0	,0	,0	,0	,水银饰带	,控制守卫	,附魔：战士	,忍者足具	,黑色切割者	,斯特拉克的挑战护手	,神谕改造	
2017.03.09	,2017职业联赛	,第五周	,第二场	,VG vs OMG	,OMG	,OMG	,OMGXiyang	,TOP	,暮光之眼-慎	,0	,0	,9	,254	,7	,3	,4	,11034	,14	,5	,2	,2	,16	,0	,121707	,4550	,3203	,1346	,17896	,8917	,8829	,0	,0	,0	,0	,巨型九头蛇	,锁子甲	,水银之靴	,振奋盔甲	,治疗宝珠	,治疗宝珠	,监视图腾（饰品）	
2017.03.09	,2017职业联赛	,第五周	,第二场	,VG vs OMG	,OMG	,OMG	,OMGSmlz	,ADC	,爆破鬼才-吉格斯	,3	,1	,6	,230	,7	,6	,1	,11837	,8	,2	,1	,4	,15	,33	,168339	,13398	,633	,12765	,8490	,3715	,4775	,0	,0	,0	,0	,深渊权杖	,多兰之戒	,多兰之戒	,莫雷洛秘典	,法师之靴	,无用大棒	,远见改造	
2017.03.09	,2017职业联赛	,第五周	,第二场	,VG vs OMG	,OMG	,OMG	,OMGWorld6	,JUNGLE	,法外狂徒-格雷福斯	,5	,0	,3	,148	,113	,61	,52	,11137	,30	,14	,8	,1	,14	,0	,159526	,7215	,5967	,996	,14237	,9837	,4400	,0	,0	,0	,0	,玛莫提乌斯之噬	,水银之靴	,附魔：战士	,（空）	,红水晶	,狂热	,神谕改造	
2017.03.09	,2017职业联赛	,第五周	,第二场	,VG vs OMG	,OMG	,OMG	,OMGFive	,SUPPORT	,荆棘之兴-婕拉	,0	,3	,6	,16	,1	,1	,0	,7554	,36	,10	,14	,0	,11	,67	,17814	,7952	,667	,7285	,8807	,3890	,4916	,0	,0	,0	,0	,守望之眼	,复用型药水	,控制守卫	,抗魔斗篷	,军团圣盾	,疾行之靴	,神谕改造	
2017.03.09	,2017职业联赛	,第五周	,第二场	,VG vs OMG	,OMG	,OMG	,OMGIcon	,MID	,影流之主-劫	,4	,2	,4	,243	,9	,7	,2	,11878	,12	,6	,4	,0	,15	,63	,129525	,11255	,9791	,782	,11780	,7587	,4108	,1	,0	,0	,0	,幽梦之灵	,夜之锋刃	,控制守卫	,海克斯饮魔刀	,净蚀	,水银之靴	,远见改造	
2017.03.09	,2017职业联赛	,第五周	,第二场	,VG vs OMG	,OMG	,VG	,VGHetong	,SUPPORT	,天启者-卡尔玛	,0	,0	,4	,24	,0	,0	,0	,6217	,34	,8	,8	,1	,11	,0	,17480	,5875	,834	,5040	,7730	,2998	,4672	,0	,0	,0	,0	,洞察红宝石	,（空）	,钢铁烈阳之匣	,控制守卫	,窃法之刃	,疾行之靴	,神谕改造	
2017.03.09	,2017职业联赛	,第五周	,第二场	,VG vs OMG	,OMG	,VG	,VGEndless	,ADC	,戏命师-烬	,2	,3	,2	,226	,2	,2	,0	,9396	,12	,0	,3	,0	,13	,97	,116914	,8737	,7659	,994	,9948	,5680	,3585	,0	,0	,0	,0	,幽梦之灵	,夜之锋刃	,复用型药水	,狂热	,轻灵之靴	,短剑	,远见改造	
2017.03.09	,2017职业联赛	,第五周	,第二场	,VG vs OMG	,OMG	,VG	,VGLoong	,TOP	,机械公敌-兰博	,1	,4	,2	,251	,21	,5	,16	,9202	,15	,5	,5	,0	,14	,153	,125787	,12246	,385	,11861	,12253	,5959	,6293	,0	,0	,0	,0	,忍者足具	,中娅沙漏	,控制守卫	,增幅典籍	,兰德里的折磨	,爆裂魔杖	,监视图腾（饰品）	
2017.03.09	,2017职业联赛	,第五周	,第二场	,VG vs OMG	,OMG	,VG	,VGEasyhoon	,MID	,冰霜女巫-丽桑卓	,3	,2	,0	,254	,11	,3	,8	,10105	,13	,7	,4	,0	,15	,84	,133784	,6769	,546	,6222	,9316	,6231	,3004	,0	,0	,0	,0	,中娅沙漏	,虚空之杖	,多兰之戒	,海克斯科技原型腰带-01	,法师之靴	,控制守卫	,监视图腾（饰品）	
2017.03.09	,2017职业联赛	,第五周	,第二场	,VG vs OMG	,OMG	,VG	,VGBengi	,JUNGLE	,盲僧-李青	,0	,3	,2	,102	,90	,62	,28	,7324	,22	,6	,7	,0	,12	,74	,101666	,4695	,3942	,603	,23790	,15517	,8160	,0	,0	,0	,0	,负极斗篷	,控制守卫	,附魔：战士	,巨人腰带	,锁子甲	,忍者足具	,神谕改造	
2017.03.09	,2017职业联赛	,第五周	,第一场	,Newbee vs Snake	,Newbee	,Newbee	,NBV	,TOP	,青钢影-卡蜜尔	,3	,4	,6	,260	,19	,3	,16	,13342	,15	,6	,1	,1	,17	,128	,156741	,16983	,12149	,2085	,24173	,18550	,4903	,1	,0	,0	,0	,亡者的板甲	,巨型九头蛇	,（空）	,多兰之刃	,三相之力	,忍者足具	,监视图腾（饰品）	
2017.03.09	,2017职业联赛	,第五周	,第一场	,Newbee vs Snake	,Newbee	,Newbee	,NBSwift	,JUNGLE	,虚空掠夺者-卡兹克	,2	,1	,6	,152	,113	,64	,49	,11989	,26	,15	,8	,0	,15	,39	,159904	,7264	,6580	,580	,23203	,15704	,7025	,0	,0	,0	,0	,附魔：战士	,（空）	,（空）	,玛莫提乌斯之噬	,忍者足具	,黑色切割者	,神谕改造	
2017.03.09	,2017职业联赛	,第五周	,第一场	,Newbee vs Snake	,Newbee	,Newbee	,NBMor	,SUPPORT	,弗雷尔卓德之心-布隆	,1	,1	,6	,43	,0	,0	,0	,9322	,52	,14	,15	,0	,13	,28	,21019	,3582	,514	,2867	,18371	,10874	,7072	,0	,0	,0	,0	,复用型药水	,疾行之靴	,军团圣盾	,救赎	,季分之眼	,（空）	,神谕改造	
2017.03.09	,2017职业联赛	,第五周	,第一场	,Newbee vs Snake	,Newbee	,Newbee	,NBHappy	,ADC	,探险家-伊泽瑞尔	,2	,0	,5	,302	,16	,15	,1	,14013	,9	,8	,1	,5	,16	,0	,193818	,16202	,10716	,4474	,10699	,7676	,2796	,0	,0	,0	,0	,三相之力	,破败王者之刃	,魔切	,多兰之刃	,忍者足具	,萃取	,远见改造	
2017.03.09	,2017职业联赛	,第五周	,第一场	,Newbee vs Snake	,Newbee	,Newbee	,NBCool	,MID	,诡术妖姬-乐芙兰	,9	,1	,3	,234	,7	,7	,0	,14620	,14	,3	,2	,4	,17	,37	,156197	,27921	,1826	,26094	,16092	,10201	,5717	,0	,0	,0	,0	,深渊权杖	,卢登的回声	,中娅沙漏	,法师之靴	,多兰之戒	,虚空之杖	,远见改造	
